,AMZN,AN,AZO,BBBY,BBY,CCL,CMCSA,COH,CVC,DHI,DIS,DRI,DTV,F,FDO,FOSL,GCI,GME,GPC,GPS,GT,HAR,HAS,HD,HOG,HOT,HRB,IPG,JCI,JWN,KMX,KSS,LEG,LEN,LOW,M,MAR,MAT,MCD,NKE,NWL,NWSA,OMC,ORLY,PHM,RL,ROST,SBUX,SHW,SNA,SPLS,SWK,TGT,TIF,TJX,TWX,URBN,VFC,WHR,WYNN,YUM,ADM,AVP,CCE,CL,CLX,COST,CPB,CVS,EL,GIS,HRL,HSY,K,KMB,KO,KR,MKC,MO,PEP,PG,RAI,SJM,STZ,SWY,SYY,TAP,TSN,WAG,WFM,WMT,APA,APC,BHI,BTU,CAM,CHK,CNX,COG,COP,CVX,DNR,DO,DVN,EOG,FTI,HAL,HES,HP,MRO,MUR,NBL,NBR,NE,NFX,NOV,OXY,PXD,RDC,RRC,SLB,SWN,TSO,VLO,WMB,XOM,ACE,AFL,AIG,AIV,ALL,AMT,AON,AVB,AXP,BAC,BBT,BEN,BK,BLK,BXP,C,CB,CINF,CMA,CME,COF,EFX,EQR,ETFC,FITB,GS,HBAN,HCBK,HCN,HCP,HIG,HST,IVZ,JPM,KEY,L,LM,LNC,LUK,MCO,MET,MHFI,MMC,MS,MTB,NDAQ,NTRS,PBCT,PCL,PFG,PGR,PLD,PNC,PRU,PSA,RF,SCHW,SPG,STI,STT,TMK,TROW,TRV,UNM,USB,VNO,VTR,WFC,WY,XL,ZION,A,ABC,ABT,ACT,AET,AGN,AMGN,BAX,BCR,BDX,BIIB,BMY,BSX,CAH,CELG,CERN,CI,DGX,DVA,ESRX,EW,FRX,GILD,HUM,ISRG,JNJ,LH,LLY,MCK,MDT,MRK,MYL,PDCO,PFE,PKI,STJ,SYK,THC,TMO,UNH,VAR,WAT,XRAY,ZMH,APH,AVY,BA,CAT,CHRW,CMI,COL,CSX,CTAS,DE,DHR,DNB,DOV,EMR,EXPD,FAST,FDX,FLR,FLS,GD,GE,GLW,GWW,HON,IR,IRM,ITW,JEC,JOY,LLL,LMT,LUV,MAS,NOC,NSC,PBI,PCAR,PCLN,PCP,PH,PLL,PWR,R,RHI,ROK,ROP,RSG,RTN,SRCL,TXT,TYC,UNP,UPS,UTX,WM,AAPL,ACN,ADBE,ADI,ADP,ADSK,AKAM,ALTR,AMAT,BRCM,CA,CSC,CSCO,CTSH,CTXS,EA,EBAY,EMC,FFIV,FIS,FISV,FLIR,HPQ,HRS,IBM,INTC,INTU,JBL,JNPR,KLAC,LLTC,LRCX,MCHP,MSFT,MSI,MU,NFLX,NTAP,NVDA,ORCL,PAYX,QCOM,RHT,SNDK,SYMC,TSS,TXN,VRSN,WDC,XLNX,XRX,YHOO,AA,APD,ARG,ATI,BLL,BMS,DD,DOW,ECL,EMN,FCX,FMC,IFF,IP,MON,MWV,NEM,NUE,OI,PPG,PX,SEE,SIAL,VMC,X,CCI,CTL,FTR,T,VZ,AEE,AEP,AES,CMS,CNP,D,DTE,DUK,ED,EIX,EQT,ETR,EXC,FE,GAS,NEE,NI,NRG,NU,OKE,PCG,PNW,POM,PPL,SCG,SO,SRE,TE,TEG,WEC,XEL
AMZN,1.0,0.3664970758209168,0.3275236527643665,0.4078614043933808,0.3688288579205988,0.4255168686524175,0.3871027811272276,0.4198049100158061,0.3020491938099809,0.3452089850258572,0.4442241848435344,0.34409893156866544,0.3887759734020169,0.3258122545888825,0.2690812224531919,0.3622530701594993,0.27746832418501044,0.3421062682971938,0.4218203421273866,0.3613069662945728,0.3689855915462672,0.3068469986025909,0.34234231624333344,0.4454322210406987,0.3982296245450021,0.43811580375425146,0.3145336423053053,0.376221746381746,0.3836075845757632,0.4082968602430765,0.3399200627673676,0.39017288174172254,0.36324104320588413,0.3534544945857816,0.4143098286714594,0.4150956508614667,0.4337849308675317,0.3376525525574735,0.354652779835184,0.40573584747309016,0.3444915706159414,0.43321700964762705,0.4226934530391813,0.3637374085104264,0.34963826667877484,0.4160309621766602,0.37437340999234003,0.4315323129308333,0.3325424949606258,0.4103933032552701,0.3977961959033666,0.3980633507183866,0.415785916655954,0.4414539457720948,0.3821083558373069,0.39761076413180896,0.3733224924125115,0.3894205895750545,0.34763113572388393,0.3810340067011448,0.3804590334763187,0.30876315986787256,0.26980613565934697,0.2771414689937358,0.29732222319694224,0.2944796835266825,0.3844903480280709,0.2386569990543359,0.30119742047125386,0.32338058523114016,0.22983725961798065,0.2388662981999677,0.2816899384303774,0.3006341485279909,0.29204086298334875,0.3422924709560196,0.23481755654572914,0.2906854547935054,0.2862766403554588,0.3244007014345809,0.3027356990798781,0.23572634311938895,0.2654159684768113,0.26373886959905724,0.2503813945256686,0.3489761950280414,0.21573203197321114,0.29786870696159595,0.3339422435954808,0.3086664602142121,0.31784540701382824,0.3308608216873107,0.3300745679883097,0.3200514055079092,0.32340670949842065,0.3489081535924265,0.2938302434555112,0.3400634305335791,0.2992998408076026,0.3566134620671907,0.3832260764168665,0.32614087660521124,0.29930130194609145,0.29924203523566345,0.30302942549359924,0.3524052525512714,0.3385932968255889,0.3286345196657903,0.3128511779085064,0.33529196544264617,0.33255127702339915,0.3376088858521281,0.3018160956751409,0.3260980566259314,0.3142171865541696,0.3294377005062857,0.34496832869709904,0.330803735696291,0.3497581128068171,0.28681594349312345,0.3311856474903862,0.2929811103269218,0.31366708601469606,0.3126506300902872,0.3618853351684704,0.3689454122582628,0.3459657110111409,0.3345554368976333,0.208058432672848,0.36326553457144106,0.33800913421496864,0.3905678415414149,0.3006875146906921,0.3842209711845636,0.4101641366543443,0.316451626564116,0.3616059408937338,0.4746604914861954,0.4095350294838197,0.41574160702019614,0.4103610866375237,0.2916692965730106,0.3775561842725239,0.40478449752236606,0.31426719376108664,0.3806160319093204,0.3607620354233985,0.4051459686128772,0.3820456380115131,0.2669410256000218,0.2654678921535151,0.39898120172679535,0.2524418550730239,0.32100626190153997,0.372828450908288,0.3833282068680627,0.2342167202562508,0.4177866989226479,0.42407649916114026,0.3778334471897463,0.3116210944777855,0.3778936221288161,0.3929976148139016,0.30613455930042993,0.3992429391971295,0.35389530309094336,0.3543883174621005,0.3828615984157924,0.3004727999847272,0.39228842379860895,0.34077104557573057,0.3553163163497932,0.4334229121649992,0.3394120469211793,0.4087526142816207,0.3546184439133869,0.3701653256790056,0.3869068213589201,0.3205296427503419,0.35480939237653164,0.3954130155562763,0.2848638278773345,0.4466305503698718,0.4112418309850451,0.3046003313531977,0.30386772691573444,0.3201775342523656,0.4695818868577553,0.37391580793303947,0.3555773710721779,0.3387772529798049,0.4107499131484406,0.3729202123188425,0.3367633651274615,0.4110123223375737,0.29469323138594017,0.3002379734928692,0.4289726286173767,0.27393473619565617,0.26109109938945396,0.2814475687562657,0.27865579044038663,0.3452359524945417,0.3228837385059058,0.2821695882380188,0.30958040376435064,0.3147390707801461,0.22491772944256486,0.3054730144291889,0.29537859462252275,0.2496985329035961,0.3377279252911138,0.3172812612737496,0.2969011082866257,0.2534708303042297,0.2575913353444316,0.30490931319295805,0.2341610512909064,0.2666865515111452,0.3536876771186479,0.2230790201055841,0.3311791041484096,0.3455672862160177,0.2792036490703124,0.3480413562918637,0.23801359077069675,0.2793152335143893,0.2537905953211617,0.2553112916929802,0.3332874519546503,0.3430345016958892,0.3133128336402837,0.26715794965196793,0.3249468923709545,0.2427727983379499,0.4409973148538098,0.2915182740200405,0.3115628460910649,0.3134637659664268,0.3754943333548046,0.2720120692023559,0.4494919727370553,0.3822467651604795,0.4012794329390185,0.4061675562894803,0.4042850998493415,0.4231115944260696,0.43559920523554907,0.3907036421303051,0.4114956853060596,0.40359527795445344,0.4552925203748933,0.3513574242519841,0.4141218437195686,0.4477857725699099,0.3897548548097503,0.4210381545585231,0.4083997844399429,0.3874382557688365,0.39668513723182997,0.3622793270745631,0.39575623389764014,0.4182137532707553,0.4178995370235948,0.42561038064814377,0.4187457064630487,0.3104801980625313,0.41401655518125374,0.4064132816893786,0.377381866066576,0.3703221938835005,0.3089295264534331,0.31759826330732605,0.3628306112574219,0.3283984143360447,0.4159960572973717,0.3422966600469249,0.45085073598031894,0.4174941116129761,0.4097117412626402,0.42160257191945183,0.3889840677649965,0.39853021677634604,0.3925088078630688,0.41567034868423375,0.42462847840871504,0.4371608764275629,0.3077039451273164,0.3259953250099121,0.306739529200864,0.3622227541645019,0.2429944758512419,0.3820144920591586,0.4226812315774898,0.4458101584334824,0.340818253556408,0.40855894593919856,0.37578783415991296,0.4109684120913881,0.4197857204851526,0.4108124631911612,0.3783676327444328,0.3827616539553039,0.4198655240421496,0.42713973963034535,0.4253190606450095,0.3617553022515037,0.35001017921371536,0.4358687306772955,0.41406279287215736,0.4043458624626678,0.3785424159421959,0.4981067675700917,0.4257089471712902,0.3613782945313169,0.3574482593393269,0.4039104590361087,0.3066236002421708,0.3374204318295129,0.4189714768201963,0.4398720279877295,0.4268245438942619,0.4023564061621348,0.3746496191780087,0.3942523851877805,0.4170904778273164,0.44238368130472666,0.4088449876871697,0.4256314916318613,0.4563616913569938,0.3841214427423481,0.3500752588278182,0.3074257306145413,0.399863893258785,0.3489783744792087,0.433762949940864,0.4088842048715217,0.4584972203591231,0.3571702560761355,0.2910488967967093,0.3609520091078784,0.35520417545246963,0.4002014586124583,0.4120555571552267,0.3317260584640538,0.4044870529991888,0.3674043266612811,0.3584562494321719,0.3719439931400428,0.4190669984334964,0.3518064003674901,0.3750736353318533,0.3493661999110834,0.4158074695092869,0.427579366624519,0.3677697822805922,0.41284922049152223,0.38459982844940505,0.35098651864211305,0.4099512242255809,0.3689596165786858,0.3563315904332904,0.32511232306363275,0.4186117421642299,0.17905140443553735,0.3875045172490281,0.33228661123644315,0.4349272616295049,0.41520527560196746,0.3776582433739035,0.4521633838893227,0.3537546166378387,0.37998095210668464,0.4009751393434468,0.28355116089111204,0.2796463578161675,0.3784118644393022,0.3816216390997718,0.30195433528679017,0.29538727903085066,0.295261542669676,0.3295300045983811,0.3183782977784525,0.30572897013456873,0.3151249290711518,0.2762671455455276,0.2962941220421432,0.32967656424281605,0.3468000237748176,0.27588825846625153,0.2955365976913959,0.2665438001154286,0.3388045637035861,0.29703752199545136,0.299012165796266,0.268759577768347,0.2916524347557685,0.33223369113901663,0.26920159515764985,0.29848074807658503,0.309784638065361,0.2730040390062782,0.32843964592381364,0.2865821688201639,0.3283124278535549,0.3297820950840031,0.2886701398925998,0.31217534130299257,0.33344554811191024
AN,0.3664970758209168,1.0,0.4450202426748942,0.5063687104810958,0.44588502096706706,0.5123791854536383,0.4638426982621955,0.4971964242133826,0.36736968595406816,0.507331217073121,0.5001210680826492,0.4583068574891198,0.44367480184717545,0.4159811972234673,0.3577701983220969,0.3860942898659683,0.42591504592175466,0.3897073157347527,0.5250446927931627,0.4557939651467226,0.4822883483585239,0.37458047447778703,0.4534097866264722,0.5777762869975666,0.5454491924583272,0.5569086160523105,0.398140953406529,0.4481533270092976,0.4972981755267379,0.5646927151879446,0.4983662893402208,0.5272000832803152,0.4846957767659678,0.489973011461287,0.5568158599998387,0.5742032393020511,0.5450109775752255,0.4327487104500261,0.3943221378119133,0.4927360647961678,0.4321352424853799,0.5067428741922494,0.4899308899702583,0.509777629426783,0.4933745888667662,0.5176824017839443,0.4580594390201026,0.4708616077121393,0.4059520765704511,0.5000879839095593,0.508270558677274,0.5316964843290674,0.5270134202391057,0.5153275783579746,0.5191914404437876,0.4611731634466314,0.4567833974439061,0.4800703525149048,0.4529106576285386,0.4516144972030208,0.4538671632009033,0.3476179666954783,0.3524219680292953,0.39345350538501794,0.3729719479287994,0.3961482383049241,0.4463118378849551,0.2879372418391851,0.3865789101373034,0.3920781508636216,0.2710826842134583,0.2594436664739924,0.3732375111335531,0.3392818061392845,0.4196723072299899,0.3750863485136035,0.316202813435706,0.3550194994497912,0.2760907486326031,0.3787901641203703,0.3954273145843337,0.26761194080376605,0.2866182360745414,0.3285298980945533,0.3291466821466732,0.419906150470414,0.2730212438681983,0.3429611516541172,0.4124109031628389,0.422809307413094,0.3947785875283724,0.3612182953817426,0.3659235941045063,0.3657532273968876,0.3560705828518132,0.3727074905363568,0.3157773783245245,0.3892965484404924,0.3342683573714896,0.3951842442324387,0.4295735966313543,0.3523002470426493,0.32843105843815285,0.3326075047119366,0.33216064948903984,0.3652370666103903,0.3507366323516012,0.3340893304249181,0.3429371469949951,0.3888715873487156,0.3674748469515744,0.38396466429382015,0.3684519373208894,0.3665951946256856,0.3484207227780575,0.3495534856215324,0.39737468417783256,0.3710621832611719,0.4011790960622597,0.31107515912466344,0.4002951765154703,0.3135305497702888,0.3861567535898453,0.4302488682217534,0.3971403512611344,0.4156483781028555,0.4413032357437035,0.38939674583445866,0.27991120363840244,0.510853753789578,0.4578276890697359,0.4284775130421203,0.36160815051235706,0.4928317869580213,0.49893353108307303,0.4399565703196629,0.4960558506921943,0.5641543985817209,0.4805926438602962,0.4934808100055441,0.5090669625927285,0.3943134333146955,0.4844367874110524,0.5443880107462016,0.4656177473321078,0.4451320826305464,0.4602497339208539,0.4944705285800504,0.48425346572892,0.32561425229706065,0.4530612593193737,0.4703264731919115,0.3962574010838056,0.4147443949071763,0.4519987504315018,0.4944544312370027,0.2952099494720806,0.5322533796096645,0.5239225258862543,0.499355910847966,0.4587551703664177,0.4741169865219294,0.5224667226137781,0.3947560673882679,0.480158810885051,0.4848155210365996,0.4442975209413167,0.4809229887736407,0.4085765729243813,0.4721314714628706,0.4896198077973707,0.3944253390736252,0.5054302886466897,0.4155843213811052,0.5226889752919316,0.4694515446495102,0.4944237328562301,0.4887509975820804,0.3999395205230311,0.43674567666553343,0.4910705495407622,0.4441123109501011,0.4782033702477814,0.5015380887648503,0.4550668127038221,0.3636424091565821,0.4275187995214595,0.5658898036941206,0.43438036561358107,0.4655562971201218,0.4364469397256212,0.5106461999433756,0.4878324493572471,0.4623343321097087,0.5607963672669283,0.4420376076866183,0.4325801624726029,0.4109511834681611,0.3215458613165227,0.30026487272058033,0.30369073644974753,0.31512401180613303,0.40716031538607933,0.261504385728232,0.3006637569830864,0.2889451907015064,0.3289834261449095,0.22113511675470385,0.3250064861153348,0.3311894559043897,0.2834694194287345,0.2868698328860641,0.3249690667220312,0.3183721681278164,0.3149689977301767,0.2907219357023154,0.32566222910278125,0.2523485079241319,0.28436294334787393,0.31511119524782233,0.2305201379947136,0.3320730738072707,0.36009461982186497,0.3055766043926918,0.3871469361205861,0.2975584861497421,0.32890456090963144,0.2970777963480664,0.354853558554305,0.3923677670042572,0.3625730368710543,0.3765960827660285,0.3178451520986816,0.3505842816482437,0.23195792702918175,0.4328255415823253,0.3285551601663085,0.33857411975392115,0.32368566806014404,0.4205151010776693,0.38131123916479015,0.4693044949003069,0.4435559537218817,0.4377644318555444,0.479910852118662,0.4220197772152756,0.4665302808245579,0.4560397574741465,0.4534792042075994,0.4815700233044146,0.4629883307595679,0.4817120462384412,0.3577716837980844,0.5058281771127504,0.4872318080238161,0.4633615339374802,0.4990557591492754,0.4981599878683683,0.4640477176960034,0.4481972354608559,0.3986603252962963,0.4860084102664569,0.3746607404150178,0.4685391011802813,0.5098951013492563,0.4966646560581303,0.4138447772463411,0.5001134203153534,0.4766486148614844,0.4025606903787636,0.3935079544021442,0.38172608604351344,0.39840509563871296,0.4870388966940498,0.3901135087642942,0.43707243199936135,0.4434515433638741,0.5225992665330619,0.3442521278195021,0.4656010663589202,0.4670995033707668,0.4397846435470513,0.4299983615413777,0.4881388141241437,0.4906566487237201,0.4891894535271951,0.4935936077910349,0.4288755954652034,0.3953143236516892,0.3307776430498137,0.4060728539720936,0.2597376509145308,0.4646207642060912,0.5017250441797991,0.4958649580845642,0.4238449503500809,0.3391794468123292,0.3645510960885262,0.4152846160739782,0.38340941114227706,0.4707638141702414,0.38091735059283205,0.30463611397113205,0.3760709327637813,0.4166142859326023,0.3041585891384587,0.4253231744448506,0.3750876220671398,0.4127754137355483,0.4203677204792682,0.3627213345051029,0.3793328690982533,0.3950554620740647,0.3840544849314253,0.2862778418525708,0.4396915092936344,0.4889336713419132,0.3273873823388388,0.3668609811307931,0.38498771317444347,0.4455417446815916,0.44728724444191453,0.3844973597762748,0.380709966571428,0.3346885063878586,0.4264089892712755,0.4095287129446771,0.3785703492195794,0.3996997332935217,0.3901923592914331,0.386711664327548,0.3710731846922149,0.22046917081250875,0.36313190003346696,0.3540943882087519,0.41534211511607255,0.4473313521689193,0.4092721334115607,0.3190399297333045,0.3233076741843461,0.32402214450368777,0.4365821508403293,0.3662621253153647,0.3705317427251502,0.3760959010808144,0.380393244199869,0.4406620678324757,0.2694829979407847,0.4324706488134996,0.4732195580080569,0.3989889284708039,0.4220071522306228,0.4570194919518543,0.516518994918293,0.5238460690186121,0.4122207583110045,0.4737040578181764,0.455093815648497,0.3789381407520611,0.4425005532800327,0.4380916568729735,0.4669993003420418,0.3494473833427205,0.5029086251842086,0.18066272550825985,0.3896415278015468,0.3895458783518251,0.5100102728981503,0.4798181734210043,0.4166259233870636,0.5088441115325568,0.4722886119301428,0.4053340989104413,0.4099860044831243,0.3228980874874461,0.34698987870594983,0.4412660094620991,0.41271600842668776,0.40605214029295866,0.3899750544056633,0.39363741609613895,0.3845932994685721,0.3755501354501106,0.3595111497807549,0.4287004745049287,0.37007593831213137,0.3963971951472747,0.3852889588347596,0.37598031115646896,0.3510696276826014,0.4077401120549887,0.3693881010552226,0.4240240684592177,0.36977837016759263,0.4330365844521213,0.359162751415933,0.35688486714734985,0.40187250854917617,0.3271292535452411,0.4398871964701696,0.4205894359788591,0.3529615355151581,0.4122817955074649,0.34573621355718204,0.3763114864546469,0.3899776715240235,0.3648507898513007,0.3804173859962966,0.4112125353173639
AZO,0.3275236527643665,0.4450202426748942,1.0,0.4906251232255911,0.4206954517418403,0.42102081718710826,0.4002887349696643,0.449413889788672,0.3088057770378461,0.3914478808055381,0.4255539141422566,0.4088619632735946,0.4007507897143325,0.32098303387142724,0.4044444064318932,0.3314749973875413,0.26814972872504433,0.3540220597555743,0.4575220057569773,0.44326006487628994,0.3502872435820733,0.28030100005715164,0.3951794507768308,0.5313984592514602,0.4173545997967428,0.4357197484425164,0.3545553158691933,0.35730109135180194,0.3569752684808287,0.4961778138610743,0.4122763569380195,0.5019267821811182,0.3994384584839579,0.38054096687382427,0.5123863142511482,0.475740393748357,0.4595615613198274,0.4063113030237653,0.4019755768484114,0.4271959497598312,0.3555376252841804,0.397903858948802,0.3665276845565477,0.6171153680858329,0.3987657696171866,0.44166359406637534,0.5064575853004096,0.4011562108691487,0.3926658425987429,0.3919614295086458,0.479076047182817,0.44081029164257374,0.5047834043894606,0.4724157327151916,0.5027294518914489,0.39168259528999816,0.42212505078405105,0.4388628646353461,0.3445209490867709,0.3697064435108407,0.419174809886863,0.2982508193190445,0.3073128306240961,0.30204175145033946,0.32034650365491496,0.3493039841268846,0.4457296149365879,0.28675623134301576,0.33267825433171044,0.3457189280304641,0.2644985627941811,0.2482417880223655,0.3140032984374222,0.333285335577749,0.3531050390982292,0.33974446670801706,0.29650447729493096,0.30353535755771505,0.3024544296991967,0.3164496344417824,0.3700919608524363,0.2512097407835511,0.2822632030216725,0.2925527924054642,0.29817969398376826,0.3712743601462294,0.2266748772459209,0.3187418692918791,0.3545849848970757,0.3494289244069195,0.4178812859602316,0.2935042815410976,0.31576545521035554,0.28667961132531383,0.3021765960451346,0.2978468564264771,0.26416273366205983,0.3102718303450113,0.2940526475859966,0.3318127282365378,0.3548161789064052,0.3045335541325505,0.2796617815913364,0.2800051623745402,0.2963034002742997,0.2919057450426483,0.2878764047845375,0.30121188638918195,0.2888831604957306,0.3338631390113925,0.2888881167061566,0.3354733200128511,0.26249005765158456,0.3088882121563412,0.2727122901994189,0.2927844947959635,0.3304534738162455,0.2884892296532505,0.31932228117826617,0.2614242910838076,0.303425438134072,0.29442578912022543,0.30185053701877224,0.3249937981633429,0.33270939896983603,0.3580653827763457,0.42003176783479945,0.2980461558583041,0.21282979876216904,0.41474806997065533,0.39163139289351395,0.3770036665666567,0.3170761776958196,0.4250124770016632,0.3897746752342723,0.319209754204794,0.37940262555882537,0.4521704481072726,0.3940212156070355,0.3826584565258459,0.4100659862893257,0.31255238567929633,0.4012741343025285,0.4313250760823314,0.35936789978803785,0.33203397369585985,0.338522185258174,0.40870786880151977,0.4055809958080155,0.25771897756653184,0.2690842765732651,0.3909431729252587,0.2935126092882217,0.3262411201457264,0.3601869926195618,0.3998252683217397,0.2628720905028181,0.4072037428083631,0.42225439568689255,0.3765755939981049,0.35537509336034456,0.4063665347260673,0.4173703674124867,0.3596340293589257,0.3505134705573128,0.3879878865012829,0.3276647664799742,0.4111490775665754,0.3234632723765524,0.4219668377600942,0.3671195137255313,0.31405628475162883,0.4527323278971841,0.3604348356443003,0.402806620232438,0.3879200414341041,0.4155755998219697,0.4115620547617713,0.2945739920511552,0.34605263542261944,0.4088225220513297,0.2945079140189035,0.40739523947106376,0.4247193393006033,0.3123264900623761,0.2751194885970427,0.3561663857099332,0.4518929361889136,0.40687647282294576,0.384020470851336,0.32538312771021044,0.4248518715176858,0.3986945760948226,0.3372419993701447,0.4045794217738041,0.3452281712743129,0.3007710034231903,0.34966956190320797,0.2868585838709559,0.30506205270327064,0.28271475124987955,0.2925434380204493,0.341686529852174,0.2891526866506941,0.3067645661125548,0.27964929402071825,0.30943661224868685,0.20433021049949165,0.3166156798967709,0.29678596179996186,0.2350655394990423,0.2540896105791651,0.2773805639031302,0.2893920422058999,0.2946741087158853,0.2606848308195201,0.3058972317422814,0.21645639535753566,0.30152586920852803,0.2635090695270538,0.22691226975568954,0.3053872876304499,0.34947704639202026,0.30278114719781746,0.3729468834950003,0.2705488822546271,0.25599123840897514,0.27505554791219633,0.30002873185027285,0.3195698075539348,0.3576482505710786,0.27517343640194303,0.2681510398552859,0.3033440624547621,0.2439126679141729,0.3324763316352768,0.30643289636682897,0.2974263673250952,0.24409093031330345,0.35371313660939463,0.2866108019669469,0.3948961075860688,0.3633417500335035,0.34079238077145313,0.3796181692759011,0.39851334126479937,0.3629721609366064,0.3974571203099448,0.3740366720743613,0.4259314291268033,0.3635198440073765,0.4152049878605036,0.33396774002394564,0.415004576356771,0.4168683156765105,0.3990082320750324,0.430613997549087,0.3991077951750659,0.3525556616827494,0.3737367996089779,0.3389485736050138,0.3448183839613136,0.2866915812753291,0.4101796338069652,0.40369244941941546,0.3832665758241485,0.3193426763304059,0.4297754587399258,0.3986638092498659,0.3334634104044807,0.3736764921412002,0.3463780176004724,0.3380371208482471,0.34907141471276604,0.35447881393609065,0.3691847997075127,0.35684019678943923,0.44750340369566144,0.28965926716450235,0.3577270494730067,0.3945742510825209,0.3872816450578091,0.3821305962985099,0.3713624258225018,0.3831797818039564,0.36641779420198456,0.4177662594171877,0.352859968144551,0.3409955291684775,0.3374171972211324,0.32502759271145004,0.2224495219156912,0.3842489577307796,0.4214191697187713,0.42466227371931853,0.3663238207579236,0.3186690829123565,0.3365815591872283,0.30518039567586186,0.3344373217055645,0.3940280883909567,0.308369656756376,0.2859619466693319,0.3251916975515613,0.35065537609798986,0.275089160378872,0.33318359639533995,0.3129561341577285,0.3437057857789482,0.3622840237189346,0.3156799007921989,0.27953261371477484,0.3307906435631537,0.32153531235044186,0.2587917039749215,0.37062126486535857,0.3870084050169143,0.27845473168966195,0.2808376219218019,0.31278445316002024,0.3999912724813222,0.3582231714702614,0.3577808599995402,0.32545649725647297,0.29112084166973,0.3555762610346866,0.3517696855234005,0.3389209135855669,0.3406920867947519,0.3609370055335391,0.3310454390425047,0.2924349108211429,0.2075658675225868,0.3490280638804157,0.27561609346764004,0.3448855016679085,0.3653163789922305,0.33155501610272003,0.26633406586771313,0.2227204848945126,0.2774835745246582,0.3272977591017797,0.3376573331179272,0.2977562444223893,0.3139894072775277,0.337126938455456,0.3455562317734945,0.2690804846869865,0.3479588081075957,0.4295348731686434,0.3615953543080813,0.36698943254813343,0.4144475554101759,0.4433712020061397,0.4109669828066645,0.3427229702944469,0.4119589477620528,0.35664542937173904,0.3005972072244089,0.4235527803300989,0.3621203406597108,0.35892430845349177,0.3059100788870092,0.3935052273291258,0.16659668412511325,0.37838153886792303,0.3314409729118396,0.4465070107286481,0.44308079412301626,0.3650804625485846,0.4138237714367955,0.38545770922924455,0.3330268133448478,0.3345216966657369,0.3200271492059711,0.2961384891716241,0.3755669724590308,0.3793037644922534,0.3438764720260678,0.3470628197156108,0.2777461971869492,0.36629917701447584,0.34018347571460816,0.3272368766549024,0.3502051532094607,0.3120081559901359,0.342211455062901,0.3582232285844105,0.3340332375725635,0.3259583938234898,0.3406420518587638,0.3053121906049837,0.3828549238100742,0.35138249294658463,0.3616181200620587,0.28438081247094465,0.3462355229481742,0.3479320516094359,0.29344018384417275,0.32852101178251925,0.3484845824318525,0.308695501811654,0.3801957167594253,0.2944743558822465,0.3686302312866959,0.3303923968806833,0.29754646440186794,0.3516916845047274,0.3711227031145705
